代號,名稱,類型,籌碼類型,收盤價,漲跌%,外資今日(張),投信今日(張),自營今日(張),三大法人合計(張),外資連買天數,投信連買天數,外資5日累計(張),投信5日累計(張),自營5日累計(張),MA5,MA20,MA60,均線多頭,MA20翻揚,KD黃金交叉,MACD翻多,布林突破,爆量長紅,技術面標籤,大戶400張以上%,中實戶50~400張%,散戶50張以下%
6415,矽力*-KY,趨勢持續,投信連買,418.5,3.08,-209,4,-209,-414,0,1,-1420,-25,-1420,,,,,,,,,,—,,,
2464,盟立,趨勢持續,投信連買,183.0,3.98,-396,9,-396,-783,0,1,-2966,25,-2966,,,,,,,,,,—,,,
2504,國產,低位啟動,投信連買,30.55,0.16,-307,16,-307,-598,0,1,-1657,39,-1657,,,,,,,,,,—,,,
1477,聚陽,趨勢持續,投信連買,191.0,0.53,-657,113,-657,-1201,0,1,-1792,322,-1792,194.3,196.78,211.48,否,否,否,否,否,否,—,,,
2308,台達電,強勢噴出,投信連買,1710.0,2.4,-845,551,-845,-1139,0,1,-10972,-2693,-10972,1659.0,1752.75,1793.0,否,否,否,否,否,否,—,,,
2851,中再保,強勢噴出,投信連買,46.35,0.32,-714,208,-714,-1220,0,1,1426,1379,1426,46.63,45.8,39.72,是,是,否,否,否,否,均線多頭,,,
3376,新日興,趨勢持續,投信連買,176.5,2.02,-788,70,-788,-1506,0,1,-11643,90,-11643,180.6,196.85,191.83,否,否,否,否,否,否,—,,,
4938,和碩,低位啟動,投信連買,89.0,0.79,-1016,155,-1016,-1877,0,1,-7048,1471,-7048,89.9,90.45,87.2,否,否,否,否,否,否,—,,,
2313,華通,強勢噴出,投信連買,225.0,2.97,-1742,330,-1742,-3154,0,1,333,955,333,222.3,230.68,218.8,否,是,否,否,否,否,—,,,
2646,星宇航空,低位啟動,投信連買,20.15,0.25,-1243,1,-1243,-2485,0,1,-7564,0,-7564,20.17,20.7,21.04,否,否,否,否,否,否,—,,,
2317,鴻海,強勢噴出,投信連買,248.0,0.61,-1689,1281,-1689,-2097,0,1,-11050,3409,-11050,248.4,249.6,248.74,否,否,否,否,否,否,—,,,
6669,緯穎,強勢噴出,投信連買,2165.0,7.44,-2769,213,-2769,-5325,0,1,-4868,413,-4868,2281.0,4361.25,5060.17,否,否,是,否,否,是,KD黃金交叉、爆量長紅,,,
